State FIPS,County FIPS,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
05,007,Benton County,22596.00,18966.00,26225.00,11.30,9.50,13.10,8258.00,6580.00,9936.00,14.90,11.90,18.00,5323.00,4144.00,6502.00,13.70,10.70,16.70,49064.00,46722.00,51406.00, , , , , , 
05,009,Boone County,6093.00,5030.00,7156.00,16.90,13.90,19.80,1837.00,1431.00,2243.00,22.40,17.40,27.30,1216.00,929.00,1503.00,20.40,15.60,25.30,36704.00,34228.00,39179.00, , , , , , 
05,011,Bradley County,2824.00,2185.00,3462.00,24.40,18.90,29.90,920.00,701.00,1138.00,34.40,26.20,42.50,613.00,459.00,767.00,32.80,24.60,41.10,30150.00,27485.00,32816.00, , , , , , 
05,013,Calhoun County,955.00,739.00,1172.00,17.70,13.70,21.70,258.00,194.00,323.00,22.90,17.20,28.60,178.00,131.00,225.00,20.80,15.30,26.30,34847.00,31343.00,38351.00, , , , , , 
05,015,Carroll County,4781.00,3843.00,5718.00,17.60,14.20,21.10,1759.00,1369.00,2150.00,28.60,22.20,34.90,1195.00,918.00,1472.00,27.30,21.00,33.60,32060.00,29747.00,34373.00, , , , , , 
05,017,Chicot County,3744.00,2967.00,4521.00,32.40,25.70,39.10,1308.00,993.00,1623.00,44.80,34.00,55.60,845.00,632.00,1058.00,40.00,30.00,50.10,24921.00,22506.00,27336.00, , , , , , 
05,019,Clark County,4787.00,3839.00,5735.00,22.30,17.80,26.70,1292.00,992.00,1591.00,26.30,20.20,32.40,846.00,641.00,1051.00,24.60,18.70,30.60,33887.00,30584.00,37189.00, , , , , , 
05,021,Clay County,2934.00,2300.00,3569.00,18.40,14.50,22.40,959.00,727.00,1192.00,27.60,20.90,34.30,620.00,463.00,777.00,24.10,18.00,30.20,29131.00,26603.00,31660.00, , , , , , 
05,023,Cleburne County,4123.00,3300.00,4946.00,16.40,13.20,19.70,1407.00,1086.00,1728.00,27.60,21.30,33.90,937.00,715.00,1159.00,25.00,19.10,30.90,37277.00,33709.00,40846.00, , , , , , 
05,025,Cleveland County,1432.00,1109.00,1755.00,16.40,12.70,20.10,484.00,365.00,604.00,23.40,17.60,29.20,321.00,236.00,406.00,20.90,15.40,26.40,37648.00,34045.00,41250.00, , , , , , 
05,027,Columbia County,5425.00,4437.00,6412.00,23.50,19.20,27.70,1636.00,1252.00,2020.00,30.40,23.30,37.60,1101.00,835.00,1367.00,28.60,21.70,35.50,36981.00,33622.00,40340.00, , , , , , 
05,029,Conway County,3826.00,3034.00,4618.00,18.70,14.90,22.60,1282.00,974.00,1589.00,26.50,20.10,32.80,842.00,630.00,1054.00,24.10,18.00,30.20,36786.00,33157.00,40415.00, , , , , , 
05,031,Craighead County,14425.00,12375.00,16474.00,16.30,14.00,18.60,5519.00,4585.00,6453.00,24.80,20.60,29.00,3781.00,3076.00,4486.00,24.10,19.60,28.60,39808.00,36466.00,43151.00, , , , , , 
05,033,Crawford County,10742.00,8929.00,12556.00,18.40,15.30,21.50,3859.00,3120.00,4599.00,25.40,20.60,30.30,2468.00,1941.00,2995.00,22.20,17.40,26.90,37353.00,34662.00,40044.00, , , , , , 
05,035,Crittenden County,13223.00,11068.00,15377.00,25.70,21.60,29.90,5927.00,4905.00,6949.00,38.30,31.70,44.90,3640.00,2880.00,4400.00,32.80,25.90,39.60,35894.00,32656.00,39133.00, , , , , , 
05,037,Cross County,3798.00,3068.00,4527.00,20.70,16.70,24.60,1331.00,1025.00,1637.00,29.40,22.70,36.20,933.00,708.00,1158.00,28.10,21.30,34.90,33176.00,29914.00,36439.00, , , , , , 
05,039,Dallas County,1659.00,1281.00,2037.00,21.20,16.40,26.10,581.00,439.00,723.00,31.70,24.00,39.50,389.00,289.00,489.00,29.50,21.90,37.10,31657.00,28657.00,34657.00, , , , , , 
05,041,Desha County,3622.00,2844.00,4400.00,26.60,20.90,32.30,1281.00,973.00,1589.00,36.30,27.60,45.00,867.00,647.00,1087.00,34.80,26.00,43.60,28119.00,25565.00,30673.00, , , , , , 
05,043,Drew County,4073.00,3268.00,4879.00,22.60,18.10,27.10,1326.00,1030.00,1622.00,30.40,23.60,37.20,843.00,642.00,1044.00,26.70,20.30,33.00,33810.00,30632.00,36989.00, , , , , , 
05,045,Faulkner County,14734.00,12369.00,17099.00,14.90,12.50,17.30,4149.00,3293.00,5005.00,16.30,12.90,19.70,2565.00,1978.00,3152.00,14.20,11.00,17.50,45370.00,42392.00,48348.00, , , , , , 
05,047,Franklin County,3576.00,2848.00,4304.00,20.00,15.90,24.10,1140.00,883.00,1397.00,27.10,21.00,33.30,731.00,557.00,905.00,24.10,18.40,29.90,36367.00,33065.00,39668.00, , , , , , 
05,049,Fulton County,2357.00,1841.00,2873.00,20.30,15.90,24.80,758.00,574.00,941.00,32.00,24.20,39.70,481.00,359.00,603.00,27.10,20.20,33.90,30261.00,27325.00,33197.00, , , , , , 
05,051,Garland County,17122.00,14878.00,19365.00,18.10,15.70,20.50,5971.00,4891.00,7050.00,29.10,23.90,34.40,3706.00,2938.00,4474.00,25.50,20.20,30.80,36299.00,33784.00,38815.00, , , , , , 
05,053,Grant County,1820.00,1439.00,2201.00,10.60,8.40,12.80,612.00,468.00,756.00,15.40,11.80,19.00,408.00,304.00,512.00,13.60,10.20,17.10,46977.00,42555.00,51399.00, , , , , , 
05,055,Greene County,6440.00,5292.00,7589.00,16.20,13.30,19.10,2182.00,1712.00,2653.00,22.00,17.30,26.80,1357.00,1044.00,1670.00,19.20,14.80,23.70,37724.00,34661.00,40788.00, , , , , , 
05,057,Hempstead County,4912.00,3826.00,5998.00,21.50,16.70,26.20,1925.00,1463.00,2388.00,33.20,25.30,41.20,1248.00,929.00,1567.00,29.80,22.20,37.40,33686.00,30991.00,36382.00, , , , , , 
05,059,Hot Spring County,4523.00,3591.00,5455.00,14.80,11.70,17.80,1607.00,1230.00,1983.00,22.30,17.10,27.50,1088.00,812.00,1364.00,20.50,15.30,25.80,37704.00,34305.00,41103.00, , , , , , 
05,061,Howard County,2505.00,1962.00,3048.00,18.40,14.40,22.40,893.00,686.00,1100.00,25.70,19.80,31.70,604.00,458.00,750.00,24.30,18.40,30.20,32979.00,29696.00,36262.00, , , , , , 
05,063,Independence County,5096.00,4121.00,6071.00,15.10,12.30,18.00,1768.00,1374.00,2163.00,22.50,17.50,27.50,1188.00,909.00,1467.00,21.60,16.50,26.60,36984.00,33907.00,40062.00, , , , , , 
05,065,Izard County,2598.00,2042.00,3154.00,21.30,16.80,25.90,809.00,615.00,1003.00,31.40,23.90,38.90,547.00,411.00,683.00,29.50,22.10,36.80,31231.00,28417.00,34044.00, , , , , , 
05,067,Jackson County,3594.00,2863.00,4326.00,23.80,18.90,28.60,1316.00,1022.00,1609.00,36.60,28.40,44.80,861.00,660.00,1062.00,34.40,26.40,42.40,29351.00,26571.00,32131.00, , , , , , 
05,069,Jefferson County,18413.00,15684.00,21141.00,25.00,21.30,28.70,7186.00,5951.00,8421.00,37.40,31.00,43.80,4635.00,3724.00,5546.00,33.90,27.20,40.60,36293.00,33381.00,39205.00, , , , , , 
05,071,Johnson County,3978.00,3171.00,4785.00,16.50,13.20,19.90,1524.00,1155.00,1893.00,24.70,18.70,30.60,953.00,711.00,1195.00,22.40,16.70,28.10,31586.00,28771.00,34402.00, , , , , , 
05,073,Lafayette County,1875.00,1453.00,2298.00,24.60,19.10,30.20,604.00,456.00,751.00,36.10,27.30,44.90,415.00,309.00,521.00,32.40,24.20,40.70,28727.00,25888.00,31566.00, , , , , , 
05,075,Lawrence County,3654.00,2917.00,4391.00,22.50,18.00,27.00,1223.00,932.00,1514.00,32.60,24.90,40.40,809.00,605.00,1013.00,30.20,22.60,37.80,31286.00,28184.00,34388.00, , , , , , 
05,077,Lee County,2882.00,2258.00,3505.00,31.80,24.90,38.60,1073.00,802.00,1344.00,47.10,35.20,59.10,709.00,523.00,895.00,42.00,31.00,53.00,24195.00,21996.00,26395.00, , , , , , 
05,079,Lincoln County,2721.00,2149.00,3293.00,26.80,21.20,32.40,780.00,591.00,968.00,30.90,23.40,38.40,527.00,394.00,660.00,28.50,21.30,35.70,30926.00,28151.00,33702.00, , , , , , 
05,081,Little River County,2435.00,1913.00,2957.00,19.30,15.10,23.40,766.00,584.00,949.00,27.50,21.00,34.10,472.00,351.00,593.00,22.10,16.40,27.70,33342.00,30340.00,36344.00, , , , , , 
05,083,Logan County,3891.00,3092.00,4690.00,17.60,14.00,21.20,1354.00,1036.00,1673.00,25.60,19.60,31.70,852.00,641.00,1063.00,21.90,16.50,27.30,34261.00,31092.00,37429.00, , , , , , 
05,085,Lonoke County,7019.00,5701.00,8337.00,11.20,9.10,13.30,2677.00,2090.00,3264.00,16.10,12.60,19.70,1812.00,1387.00,2237.00,15.20,11.60,18.70,47810.00,44383.00,51236.00, , , , , , 
05,087,Madison County,2613.00,2063.00,3162.00,17.10,13.50,20.70,953.00,725.00,1181.00,26.40,20.00,32.70,638.00,476.00,800.00,24.00,17.90,30.20,34877.00,31465.00,38288.00, , , , , , 
05,089,Marion County,2804.00,2225.00,3382.00,17.10,13.50,20.60,978.00,747.00,1209.00,31.90,24.40,39.50,655.00,492.00,818.00,28.30,21.20,35.30,31064.00,28201.00,33927.00, , , , , , 
05,091,Miller County,7780.00,6308.00,9252.00,18.70,15.20,22.30,3076.00,2405.00,3746.00,29.30,22.90,35.70,2083.00,1610.00,2556.00,26.80,20.70,32.90,37106.00,34505.00,39708.00, , , , , , 
05,093,Mississippi County,12895.00,10927.00,14862.00,28.20,23.90,32.50,5259.00,4357.00,6162.00,40.30,33.40,47.20,3428.00,2789.00,4067.00,37.00,30.10,44.00,31613.00,28864.00,34362.00, , , , , , 
05,095,Monroe County,2322.00,1812.00,2832.00,27.20,21.20,33.10,785.00,594.00,977.00,38.40,29.00,47.80,528.00,390.00,666.00,35.10,25.90,44.30,27141.00,24450.00,29832.00, , , , , , 
05,097,Montgomery County,1607.00,1244.00,1970.00,18.00,14.00,22.10,598.00,449.00,747.00,31.10,23.30,38.80,392.00,290.00,494.00,27.70,20.50,35.00,34925.00,31673.00,38176.00, , , , , , 
05,099,Nevada County,1923.00,1489.00,2356.00,21.00,16.30,25.70,652.00,491.00,812.00,30.00,22.60,37.40,431.00,319.00,543.00,28.00,20.70,35.20,32306.00,29101.00,35511.00, , , , , , 
05,101,Newton County,1794.00,1393.00,2194.00,21.70,16.80,26.50,604.00,455.00,752.00,35.20,26.50,43.80,410.00,305.00,515.00,31.80,23.70,40.00,28819.00,26284.00,31354.00, , , , , , 
05,103,Ouachita County,5904.00,4764.00,7045.00,22.90,18.50,27.30,1871.00,1472.00,2269.00,31.00,24.40,37.60,1156.00,873.00,1439.00,26.80,20.20,33.30,33418.00,30582.00,36253.00, , , , , , 
05,105,Perry County,1658.00,1276.00,2039.00,16.20,12.50,19.90,602.00,452.00,751.00,25.20,18.90,31.50,389.00,288.00,490.00,21.80,16.10,27.40,37491.00,33924.00,41058.00, , , , , , 
05,107,Phillips County,8078.00,6949.00,9207.00,37.20,32.00,42.40,3231.00,2616.00,3846.00,49.30,39.90,58.70,2171.00,1730.00,2612.00,46.40,37.00,55.90,26261.00,23794.00,28728.00, , , , , , 
05,109,Pike County,1863.00,1460.00,2266.00,17.60,13.80,21.40,573.00,438.00,708.00,24.60,18.80,30.40,373.00,280.00,466.00,21.10,15.90,26.40,33892.00,30498.00,37287.00, , , , , , 
05,111,Poinsett County,6157.00,4957.00,7358.00,25.30,20.30,30.20,2318.00,1819.00,2818.00,37.90,29.70,46.10,1533.00,1184.00,1882.00,34.70,26.80,42.60,30581.00,27971.00,33191.00, , , , , , 
05,113,Polk County,3861.00,3090.00,4631.00,19.40,15.50,23.20,1432.00,1101.00,1762.00,30.20,23.20,37.20,938.00,703.00,1173.00,27.30,20.50,34.10,30935.00,28168.00,33703.00, , , , , , 
05,115,Pope County,9145.00,7513.00,10777.00,16.30,13.40,19.20,3277.00,2569.00,3984.00,23.90,18.80,29.10,2070.00,1594.00,2546.00,21.20,16.40,26.10,38770.00,36032.00,41508.00, , , , , , 
05,117,Prairie County,1410.00,1098.00,1721.00,16.40,12.80,20.10,446.00,335.00,556.00,24.70,18.60,30.80,314.00,232.00,396.00,22.80,16.90,28.80,34975.00,31571.00,38379.00, , , , , , 
05,119,Pulaski County,56915.00,51387.00,62443.00,15.50,14.00,17.10,21320.00,18346.00,24295.00,22.50,19.40,25.70,14050.00,11847.00,16253.00,21.50,18.10,24.90,44909.00,43063.00,46755.00, , , , , , 
05,121,Randolph County,3083.00,2491.00,3675.00,17.40,14.00,20.70,1038.00,788.00,1288.00,26.00,19.70,32.20,642.00,479.00,805.00,21.80,16.30,27.40,32600.00,29412.00,35788.00, , , , , , 
05,123,St. Francis County,7890.00,6459.00,9321.00,32.60,26.70,38.50,2970.00,2340.00,3600.00,42.90,33.80,52.00,1929.00,1477.00,2381.00,39.20,30.00,48.40,28318.00,25696.00,30939.00, , , , , , 
05,125,Saline County,10134.00,8508.00,11760.00,10.70,9.00,12.40,3296.00,2622.00,3969.00,14.80,11.70,17.80,2204.00,1707.00,2701.00,13.40,10.30,16.40,50849.00,48168.00,53531.00, , , , , , 
05,127,Scott County,2501.00,1944.00,3058.00,22.50,17.50,27.50,905.00,683.00,1126.00,33.20,25.00,41.30,571.00,426.00,716.00,29.00,21.60,36.30,33884.00,31216.00,36552.00, , , , , , 
05,129,Searcy County,1919.00,1501.00,2337.00,23.90,18.70,29.10,640.00,481.00,799.00,39.10,29.40,48.80,435.00,322.00,548.00,36.40,26.90,45.80,24515.00,22344.00,26687.00, , , , , , 
05,131,Sebastian County,19183.00,16302.00,22065.00,16.10,13.60,18.50,7760.00,6395.00,9126.00,24.70,20.40,29.10,5155.00,4224.00,6086.00,23.60,19.30,27.80,40545.00,37807.00,43283.00, , , , , , 
05,133,Sevier County,2957.00,2292.00,3622.00,18.40,14.20,22.50,1283.00,965.00,1601.00,27.50,20.70,34.30,847.00,627.00,1067.00,26.20,19.40,33.00,33281.00,30348.00,36214.00, , , , , , 
05,135,Sharp County,4067.00,3294.00,4839.00,23.10,18.70,27.50,1270.00,974.00,1566.00,34.70,26.60,42.70,868.00,658.00,1078.00,31.90,24.20,39.60,27176.00,24890.00,29461.00, , , , , , 
05,137,Stone County,2487.00,1952.00,3022.00,21.10,16.50,25.60,883.00,673.00,1092.00,36.70,27.90,45.30,592.00,441.00,743.00,33.40,24.90,41.90,27287.00,24666.00,29908.00, , , , , , 
05,139,Union County,8046.00,6606.00,9487.00,19.00,15.60,22.50,2972.00,2371.00,3574.00,29.20,23.30,35.10,2081.00,1619.00,2543.00,28.40,22.10,34.70,37120.00,34526.00,39715.00, , , , , , 
05,141,Van Buren County,2773.00,2181.00,3365.00,17.10,13.50,20.80,977.00,737.00,1218.00,29.30,22.10,36.50,654.00,484.00,824.00,27.10,20.00,34.10,31924.00,29097.00,34751.00, , , , , , 
05,143,Washington County,28780.00,25455.00,32106.00,15.40,13.60,17.20,9646.00,8000.00,11292.00,19.10,15.90,22.40,5722.00,4620.00,6824.00,16.90,13.70,20.20,42909.00,41196.00,44623.00, , , , , , 
05,145,White County,10809.00,9080.00,12539.00,15.50,13.00,18.00,3994.00,3232.00,4757.00,23.30,18.80,27.70,2729.00,2161.00,3297.00,22.40,17.70,27.00,37809.00,35179.00,40440.00, , , , , , 
05,147,Woodruff County,1988.00,1571.00,2405.00,26.50,20.90,32.10,691.00,522.00,859.00,39.80,30.10,49.50,453.00,338.00,568.00,35.20,26.20,44.10,26550.00,24418.00,28681.00, , , , , , 
05,149,Yell County,3866.00,3054.00,4678.00,18.10,14.30,21.90,1590.00,1239.00,1941.00,28.90,22.60,35.30,945.00,719.00,1171.00,24.80,18.80,30.70,34169.00,31148.00,37190.00, , , , , , 
06,000,California,4445392.00,4399379.00,4491405.00,12.40,12.30,12.60,1598466.00,1569345.00,1627586.00,17.30,17.00,17.60,1062605.00,1037570.00,1087640.00,16.20,15.80,16.60,59928.00,59636.00,60220.00,490575.00,476220.00,504931.00,18.80,18.30,19.40
06,001,Alameda County,158223.00,147385.00,169062.00,11.00,10.20,11.70,47412.00,41728.00,53095.00,14.00,12.30,15.70,31688.00,27540.00,35836.00,13.30,11.50,15.00,68263.00,65968.00,70558.00, , , , , , 
06,003,Alpine County,181.00,138.00,225.00,15.90,12.10,19.80,48.00,36.00,61.00,23.60,17.70,30.00,31.00,23.00,39.00,21.10,15.60,26.50,46136.00,41441.00,50831.00, , , , , , 
06,005,Amador County,3432.00,2691.00,4173.00,10.10,7.90,12.30,830.00,624.00,1035.00,13.50,10.10,16.80,543.00,403.00,683.00,11.60,8.60,14.60,54903.00,49864.00,59942.00, , , , , , 
06,007,Butte County,36435.00,32156.00,40714.00,17.10,15.10,19.10,9533.00,7925.00,11141.00,21.20,17.60,24.80,6237.00,5039.00,7435.00,19.00,15.40,22.70,39466.00,36935.00,41998.00, , , , , , 
06,009,Calaveras County,4786.00,3741.00,5831.00,10.30,8.10,12.60,1214.00,912.00,1515.00,14.40,10.80,17.90,799.00,591.00,1007.00,12.30,9.10,15.50,51447.00,46821.00,56073.00, , , , , , 
06,011,Colusa County,2656.00,2053.00,3260.00,12.70,9.80,15.60,1122.00,849.00,1396.00,18.90,14.30,23.50,748.00,558.00,938.00,18.00,13.40,22.60,43882.00,40188.00,47577.00, , , , , , 
06,013,Contra Costa County,88045.00,79233.00,96857.00,8.70,7.80,9.60,28482.00,24514.00,32450.00,11.50,9.90,13.10,19798.00,16703.00,22893.00,10.90,9.20,12.60,76317.00,74190.00,78444.00, , , , , , 
06,015,Del Norte County,5565.00,4379.00,6751.00,22.30,17.50,27.00,1749.00,1333.00,2165.00,30.90,23.60,38.30,1157.00,873.00,1441.00,28.10,21.20,35.10,35910.00,32436.00,39383.00, , , , , , 
06,017,El Dorado County,14273.00,11844.00,16702.00,8.20,6.80,9.60,3866.00,3041.00,4691.00,10.20,8.00,12.40,2433.00,1887.00,2979.00,8.60,6.70,10.60,64256.00,60054.00,68459.00, , , , , , 
06,019,Fresno County,176300.00,162977.00,189622.00,20.00,18.50,21.50,76567.00,69520.00,83615.00,28.90,26.30,31.60,50245.00,45153.00,55337.00,27.10,24.30,29.80,46547.00,44951.00,48142.00, , , , , , 
06,021,Glenn County,4375.00,3510.00,5240.00,15.80,12.70,18.90,1734.00,1330.00,2137.00,22.70,17.40,28.00,1088.00,826.00,1350.00,19.90,15.10,24.80,38521.00,35118.00,41923.00, , , , , , 
06,023,Humboldt County,21180.00,18805.00,23555.00,16.90,15.00,18.80,5181.00,4134.00,6229.00,20.50,16.40,24.60,3319.00,2611.00,4027.00,18.50,14.60,22.50,37281.00,34794.00,39768.00, , , , , , 
06,025,Imperial County,31532.00,27718.00,35346.00,21.00,18.50,23.60,13013.00,11025.00,15001.00,27.70,23.50,31.90,8671.00,7262.00,10080.00,27.30,22.80,31.70,33576.00,31404.00,35747.00, , , , , , 
06,027,Inyo County,1962.00,1550.00,2373.00,11.40,9.00,13.70,603.00,458.00,748.00,16.20,12.30,20.10,393.00,293.00,493.00,14.60,10.90,18.30,46865.00,43346.00,50385.00, , , , , , 
06,029,Kern County,135992.00,125616.00,146367.00,18.10,16.70,19.50,57827.00,52094.00,63561.00,24.80,22.30,27.20,37140.00,32721.00,41559.00,22.80,20.10,25.60,46639.00,45081.00,48197.00, , , , , , 
06,031,Kings County,21461.00,18000.00,24921.00,17.20,14.40,20.00,8199.00,6733.00,9665.00,20.50,16.80,24.10,5314.00,4241.00,6387.00,19.30,15.40,23.20,45087.00,42046.00,48128.00, , , , , , 
06,033,Lake County,10440.00,8582.00,12297.00,16.40,13.50,19.30,3691.00,2933.00,4449.00,26.80,21.30,32.30,2308.00,1789.00,2827.00,22.70,17.60,27.80,38113.00,34717.00,41509.00, , , , , , 
06,035,Lassen County,4240.00,3349.00,5132.00,17.20,13.60,20.80,975.00,741.00,1209.00,16.70,12.70,20.80,625.00,466.00,784.00,14.30,10.60,17.90,47676.00,43406.00,51945.00, , , , , , 
06,037,Los Angeles County,1423245.00,1389419.00,1457070.00,14.60,14.30,15.00,536561.00,515684.00,557438.00,21.10,20.30,22.00,368973.00,352441.00,385505.00,20.20,19.30,21.10,53494.00,52831.00,54156.00, , , , , , 
06,039,Madera County,23295.00,19223.00,27367.00,16.90,14.00,19.90,9708.00,7688.00,11727.00,24.30,19.20,29.30,6516.00,5085.00,7947.00,23.40,18.30,28.60,44259.00,41847.00,46671.00, , , , , , 
06,041,Marin County,16245.00,13853.00,18637.00,6.80,5.80,7.80,3474.00,2745.00,4202.00,7.30,5.80,8.80,2188.00,1668.00,2708.00,6.50,4.90,8.00,83910.00,79669.00,88151.00, , , , , , 
06,043,Mariposa County,2218.00,1725.00,2710.00,12.50,9.70,15.20,532.00,400.00,664.00,17.20,13.00,21.50,370.00,275.00,465.00,15.80,11.70,19.80,42757.00,39006.00,46507.00, , , , , , 
06,045,Mendocino County,13060.00,10845.00,15275.00,15.40,12.80,18.00,4127.00,3221.00,5032.00,22.30,17.40,27.20,2857.00,2209.00,3505.00,21.60,16.70,26.50,42329.00,39331.00,45326.00, , , , , , 
06,047,Merced County,46544.00,41155.00,51932.00,19.30,17.10,21.50,19662.00,17008.00,22316.00,25.80,22.30,29.30,12063.00,10082.00,14044.00,22.20,18.60,25.90,43789.00,41878.00,45700.00, , , , , , 
06,049,Modoc County,1746.00,1349.00,2143.00,19.60,15.10,24.10,546.00,411.00,681.00,30.10,22.70,37.50,371.00,276.00,466.00,27.00,20.10,33.90,33713.00,30433.00,36993.00, , , , , , 
06,051,Mono County,1220.00,934.00,1507.00,9.60,7.30,11.80,314.00,235.00,393.00,12.40,9.30,15.50,199.00,147.00,251.00,11.30,8.30,14.20,54174.00,49356.00,58991.00, , , , , , 
06,053,Monterey County,46646.00,41149.00,52143.00,12.10,10.60,13.50,18280.00,15353.00,21208.00,16.80,14.10,19.40,11275.00,9307.00,13243.00,15.20,12.50,17.80,56668.00,54665.00,58670.00, , , , , , 
06,055,Napa County,11004.00,8922.00,13086.00,8.60,7.00,10.20,3363.00,2611.00,4115.00,11.40,8.80,13.90,2141.00,1640.00,2642.00,10.10,7.80,12.50,61988.00,58994.00,64981.00, , , , , , 
06,057,Nevada County,8478.00,6930.00,10027.00,8.80,7.20,10.40,2040.00,1578.00,2502.00,11.70,9.00,14.30,1328.00,1013.00,1643.00,10.00,7.60,12.40,58658.00,55898.00,61418.00, , , , , , 
06,059,Orange County,264467.00,249506.00,279429.00,8.90,8.40,9.50,90749.00,82318.00,99179.00,12.10,10.90,13.20,60979.00,54621.00,67337.00,11.20,10.10,12.40,73107.00,71958.00,74256.00, , , , , , 
06,061,Placer County,19949.00,16720.00,23178.00,6.00,5.10,7.00,5201.00,4051.00,6352.00,7.20,5.60,8.80,3234.00,2462.00,4006.00,6.10,4.70,7.60,69667.00,66341.00,72994.00, , , , , , 
06,063,Plumas County,2340.00,1829.00,2851.00,11.50,9.00,14.00,606.00,453.00,759.00,16.50,12.40,20.70,414.00,305.00,523.00,15.00,11.10,19.00,45516.00,41197.00,49835.00, , , , , , 
06,065,Riverside County,238772.00,225320.00,252223.00,11.70,11.10,12.40,90443.00,82613.00,98273.00,15.80,14.40,17.20,57569.00,51680.00,63458.00,14.10,12.70,15.60,57736.00,56314.00,59158.00, , , , , , 
06,067,Sacramento County,166451.00,154691.00,178212.00,12.20,11.30,13.00,62906.00,56449.00,69362.00,17.70,15.90,19.50,40469.00,35831.00,45107.00,16.00,14.20,17.80,56823.00,55689.00,57957.00, , , , , , 
06,069,San Benito County,6318.00,5096.00,7540.00,11.70,9.40,13.90,1933.00,1475.00,2391.00,12.20,9.30,15.10,1320.00,988.00,1652.00,11.30,8.50,14.10,66273.00,61470.00,71076.00, , , , , , 
06,071,San Bernardino County,236246.00,218346.00,254146.00,12.10,11.20,13.00,97069.00,87442.00,106697.00,16.50,14.90,18.20,63537.00,56553.00,70521.00,15.10,13.40,16.70,55995.00,54653.00,57338.00, , , , , , 
06,073,San Diego County,319404.00,303776.00,335033.00,11.10,10.50,11.60,108955.00,100700.00,117209.00,14.90,13.80,16.10,70905.00,64594.00,77216.00,14.00,12.70,15.20,61724.00,61028.00,62420.00, , , , , , 
06,075,San Francisco County,80277.00,74166.00,86389.00,10.60,9.80,11.50,13567.00,11386.00,15747.00,12.70,10.60,14.70,9216.00,7592.00,10840.00,13.70,11.30,16.10,67333.00,64398.00,70268.00, , , , , , 
06,077,San Joaquin County,93020.00,84381.00,101660.00,14.20,12.90,15.50,35791.00,31227.00,40355.00,18.70,16.30,21.10,23382.00,20086.00,26678.00,17.20,14.80,19.60,51874.00,49836.00,53912.00, , , , , , 
06,079,San Luis Obispo County,28597.00,25209.00,31986.00,11.50,10.20,12.90,5743.00,4551.00,6936.00,11.80,9.40,14.30,3927.00,3055.00,4799.00,11.10,8.70,13.60,55942.00,53117.00,58767.00, , , , , , 
06,081,San Mateo County,42006.00,36578.00,47434.00,6.00,5.20,6.80,11334.00,9133.00,13534.00,7.30,5.90,8.70,7191.00,5741.00,8641.00,6.60,5.30,8.00,82913.00,80569.00,85258.00, , , , , , 
06,083,Santa Barbara County,47490.00,42437.00,52543.00,12.20,10.90,13.50,14108.00,11847.00,16369.00,15.00,12.60,17.40,9594.00,7942.00,11246.00,14.70,12.20,17.30,57741.00,54990.00,60493.00, , , , , , 
06,085,Santa Clara County,143226.00,132635.00,153818.00,8.30,7.70,8.90,41001.00,35954.00,46047.00,9.90,8.70,11.20,27239.00,23434.00,31044.00,9.50,8.20,10.90,84265.00,82686.00,85844.00, , , , , , 
06,087,Santa Cruz County,25672.00,22617.00,28727.00,10.60,9.30,11.80,7638.00,6163.00,9112.00,14.30,11.50,17.00,4905.00,3894.00,5916.00,13.20,10.50,15.90,62849.00,59589.00,66108.00, , , , , , 
06,089,Shasta County,23676.00,20230.00,27122.00,13.40,11.50,15.40,8013.00,6534.00,9492.00,20.60,16.80,24.50,5136.00,4037.00,6235.00,18.10,14.20,22.00,41980.00,39687.00,44273.00, , , , , , 
06,091,Sierra County,385.00,294.00,477.00,11.70,9.00,14.50,106.00,80.00,133.00,18.30,13.80,23.00,71.00,52.00,90.00,16.10,11.80,20.40,44950.00,40451.00,49449.00, , , , , , 
